"ZFP583"	"ZFP583"
"ZFP273"	"ZFP273"
"CYFIP1"	"CYFIP1"
"OCA2"	"OCA2"
"HERC2"	"HERC2"
"NIPA2"	"NIPA2"
"4933421I07RIK"	"4933421I07RIK"
"PSD3"	"PSD3"
"SIGLECG"	"SIGLECG"
"ZFP719"	"ZFP719"
"CSRP3"	"CSRP3"
"ZDHHC13"	"ZDHHC13"
"CEACAM18"	"CEACAM18"
"SIGLECE"	"SIGLECE"
"CYP2B10"	"CYP2B10"
"LYPD5"	"LYPD5"
"ZFP108"	"ZFP108"
"TDRD12"	"TDRD12"
"SLC7A9"	"SLC7A9"
"FAAP24"	"FAAP24"
"RHPN2"	"RHPN2"
"SLC7A10"	"SLC7A10"
"GAS2"	"GAS2"
"KCTD15"	"KCTD15"
"SLC17A6"	"SLC17A6"
"PRMT3"	"PRMT3"
"DBX1"	"DBX1"
"ASB7"	"ASB7"
"CERS3"	"CERS3"
"SNRPA1"	"SNRPA1"
"PCSK6"	"PCSK6"
"TARSL2"	"TARSL2"
"TJP1"	"TJP1"
"FAM189A1"	"FAM189A1"
"APBA2"	"APBA2"
"MPHOSPH10"	"MPHOSPH10"
"MTMR10"	"MTMR10"
"TRPM1"	"TRPM1"
"CHRNA7"	"CHRNA7"
"CRTC3"	"CRTC3"
"BLM"	"BLM"
"FURIN"	"FURIN"
"HDDC3"	"HDDC3"
"UNC45A"	"UNC45A"
"VPS33B"	"VPS33B"
"IQGAP1"	"IQGAP1"
"CIB1"	"CIB1"
"SEMA4B"	"SEMA4B"
"IDH2"	"IDH2"
"MESP2"	"MESP2"
"MESP1"	"MESP1"
"PEX11A"	"PEX11A"
"PLIN1"	"PLIN1"
"RHCG"	"RHCG"
"NR2F2"	"NR2F2"
"PGPEP1L"	"PGPEP1L"
"SYNM"	"SYNM"
"TTC23"	"TTC23"
"LRRC28"	"LRRC28"
"MEF2A"	"MEF2A"
"RAB38"	"RAB38"
"CTSC"	"CTSC"
"NOX4"	"NOX4"
"CD22"	"CD22"
"TYROBP"	"TYROBP"
"SIPA1L3"	"SIPA1L3"
"DPF1"	"DPF1"
"2200002D01RIK"	"2200002D01RIK"
"YIF1B"	"YIF1B"
"RASGRP4"	"RASGRP4"
"FAM98C"	"FAM98C"
"PSMD8"	"PSMD8"
"RYR1"	"RYR1"
"NFKBIB"	"NFKBIB"
"FBXO17"	"FBXO17"
"LRFN1"	"LRFN1"
"PAK4"	"PAK4"
"PSMC4"	"PSMC4"
"ZFP626"	"ZFP626"
"MFGE8"	"MFGE8"
"HAPLN3"	"HAPLN3"
"ACAN"	"ACAN"
"AEN"	"AEN"
"DET1"	"DET1"
"MRPS11"	"MRPS11"
"MRPL46"	"MRPL46"
"CCDC90B"	"CCDC90B"
"TMEM126B"	"TMEM126B"
"TMEM126A"	"TMEM126A"
"SYTL2"	"SYTL2"
"CCDC83"	"CCDC83"
"EED"	"EED"
"ME3"	"ME3"
"PRSS23OS"	"PRSS23OS"
"ZFAND6"	"ZFAND6"
"FAH"	"FAH"
"1700010L04RIK"	"1700010L04RIK"
"SH3GL3"	"SH3GL3"
"DDIAS"	"DDIAS"
"RAB30"	"RAB30"
"NDUFC2"	"NDUFC2"
"ANAPC15"	"ANAPC15"
"TMC5"	"TMC5"
"ART2B"	"ART2B"
"COQ7"	"COQ7"
"ARL6IP1"	"ARL6IP1"
"SMG1"	"SMG1"
"XYLT1"	"XYLT1"
"NUCB2"	"NUCB2"
"PIK3C2A"	"PIK3C2A"
"IPO5"	"IPO5"
"1110004F10RIK"	"1110004F10RIK"
"SOX6OS"	"SOX6OS"
"CALCB"	"CALCB"
"CALCA"	"CALCA"
"CYP2R1"	"CYP2R1"
"PDE3B"	"PDE3B"
"MYLPF"	"MYLPF"
"QPRT"	"QPRT"
"KIF22"	"KIF22"
"MAZ"	"MAZ"
"PAGR1A"	"PAGR1A"
"MVP"	"MVP"
"CDIPT"	"CDIPT"
"SEZ6L2"	"SEZ6L2"
"KCTD13"	"KCTD13"
"STARD10"	"STARD10"
"INO80E"	"INO80E"
"FCHSD2"	"FCHSD2"
"KLK10"	"KLK10"
"ALDOA"	"ALDOA"
"PPP4C"	"PPP4C"
"TBX6"	"TBX6"
"PLEKHB1"	"PLEKHB1"
"GDPD3"	"GDPD3"
"RAB6A"	"RAB6A"
"MRPL48"	"MRPL48"
"CORO1A"	"CORO1A"
"DNAJB13"	"DNAJB13"
"SULT1A1"	"SULT1A1"
"KLK7"	"KLK7"
"SGF29"	"SGF29"
"NUPR1"	"NUPR1"
"PPME1"	"PPME1"
"CLN3"	"CLN3"
"NFATC2IP"	"NFATC2IP"
"CD19"	"CD19"
"LIPT2"	"LIPT2"
"POLD3"	"POLD3"
"RABEP2"	"RABEP2"
"PGM2L1"	"PGM2L1"
"ATP2A1"	"ATP2A1"
"SYT3"	"SYT3"
"CHRDL2"	"CHRDL2"
"SH2B1"	"SH2B1"
"SLCO2B1"	"SLCO2B1"
"EIF3C"	"EIF3C"
"MYH14"	"MYH14"
"SPNS1"	"SPNS1"
"LAT"	"LAT"
"RPS3"	"RPS3"
"IL21R"	"IL21R"
"DGAT2"	"DGAT2"
"IL4RA"	"IL4RA"
"NSMCE1"	"NSMCE1"
"PSMA1"	"PSMA1"
"KDM8"	"KDM8"
"THAP12"	"THAP12"
"COPB1"	"COPB1"
"ZKSCAN2"	"ZKSCAN2"
"FAR1"	"FAR1"
"ACER3"	"ACER3"
"MYO7A"	"MYO7A"
"AQP8"	"AQP8"
"LCMT1"	"LCMT1"
"ARHGAP17"	"ARHGAP17"
"DISP1"	"DISP1"
"SLC5A11"	"SLC5A11"
"PARVA"	"PARVA"
"MICALCL"	"MICALCL"
"DKK3"	"DKK3"
"PAK1"	"PAK1"
"TRAT1"	"TRAT1"
"RBBP6"	"RBBP6"
"BC017158"	"BC017158"
"SLC5A2"	"SLC5A2"
"TGFB1I1"	"TGFB1I1"
"COX6A2"	"COX6A2"
"ITGAM"	"ITGAM"
"LYVE1"	"LYVE1"
"RNF141"	"RNF141"
"ITGAX"	"ITGAX"
"ADM"	"ADM"
"DKKL1"	"DKKL1"
"PYCARD"	"PYCARD"
"FUS"	"FUS"
"TEAD2"	"TEAD2"
"CD37"	"CD37"
"PRSS8"	"PRSS8"
"KAT8"	"KAT8"
"BCKDK"	"BCKDK"
"STX4A"	"STX4A"
"STX1B"	"STX1B"
"FBXL19"	"FBXL19"
"BCL7C"	"BCL7C"
"PHKG2"	"PHKG2"
"RNF40"	"RNF40"
"PRR14"	"PRR14"
"9130019O22RIK"	"9130019O22RIK"
"NUCB1"	"NUCB1"
"HSD17B14"	"HSD17B14"
"BCAT2"	"BCAT2"
"FGF21"	"FGF21"
"ITGAL"	"ITGAL"
"ABCC6"	"ABCC6"
"NOMO1"	"NOMO1"
"USH1C"	"USH1C"
"SERGEF"	"SERGEF"
"LAMTOR1"	"LAMTOR1"
"RGS10"	"RGS10"
"TIAL1"	"TIAL1"
"BAG3"	"BAG3"
"FGFR2"	"FGFR2"
"ATE1"	"ATE1"
"LDHC"	"LDHC"
"TACC2"	"TACC2"
"PTPN5"	"PTPN5"
"1700007K09RIK"	"1700007K09RIK"
"FAM24A"	"FAM24A"
"ACADSB"	"ACADSB"
"CPXM2"	"CPXM2"
"CHP2"	"CHP2"
"ERN2"	"ERN2"
"PLK1"	"PLK1"
"DCTN5"	"DCTN5"
"NDUFAB1"	"NDUFAB1"
"UBFD1"	"UBFD1"
"EARS2"	"EARS2"
"GGA2"	"GGA2"
"SCNN1B"	"SCNN1B"
"METTL9"	"METTL9"
"MFSD13B"	"MFSD13B"
"CDR2"	"CDR2"
"MRPL17"	"MRPL17"
"POLR3E"	"POLR3E"
"ARFIP2"	"ARFIP2"
"DNHD1"	"DNHD1"
"UQCRC2"	"UQCRC2"
"PDZD9"	"PDZD9"
"RRP8"	"RRP8"
"VWA3A"	"VWA3A"
"ILK"	"ILK"
"TPP1"	"TPP1"
"HPX"	"HPX"
"CNGA4"	"CNGA4"
"CCKBR"	"CCKBR"
"CRYM"	"CRYM"
"ANKS4B"	"ANKS4B"
"ZP2"	"ZP2"
"TMEM159"	"TMEM159"
"TRIM30A"	"TRIM30A"
"LYRM1"	"LYRM1"
"2610020H08RIK"	"2610020H08RIK"
"ERI2"	"ERI2"
"CHST15"	"CHST15"
"OAT"	"OAT"
"ACSM3"	"ACSM3"
"THUMPD1"	"THUMPD1"
"ACSM2"	"ACSM2"
"LHPP"	"LHPP"
"GP2"	"GP2"
"FAM53B"	"FAM53B"
"METTL10"	"METTL10"
"UMOD"	"UMOD"
"FAM175B"	"FAM175B"
"TRIM21"	"TRIM21"
"ZRANB1"	"ZRANB1"
"PDILT"	"PDILT"
"CTBP2"	"CTBP2"
"ACSM5"	"ACSM5"
"TEX36"	"TEX36"
"RRM1"	"RRM1"
"UROS"	"UROS"
"KNOP1"	"KNOP1"
"MMP21"	"MMP21"
"9030624J02RIK"	"9030624J02RIK"
"BCCIP"	"BCCIP"
"DHX32"	"DHX32"
"STIM1"	"STIM1"
"PGAP2"	"PGAP2"
"D7ERTD443E"	"D7ERTD443E"
"ART1"	"ART1"
"MKI67"	"MKI67"
"ATP6AP2"	"ATP6AP2"
"USP9X"	"USP9X"
"CASK"	"CASK"
"SWAP70"	"SWAP70"
"WEE1"	"WEE1"
"TMEM9B"	"TMEM9B"
"BC051019"	"BC051019"
"AKIP1"	"AKIP1"
"ST5"	"ST5"
"TRIM66"	"TRIM66"
"STK33"	"STK33"
"TUB"	"TUB"
"EIF3F"	"EIF3F"
"NDUFB11"	"NDUFB11"
"RBM10"	"RBM10"
"CDK16"	"CDK16"
"USP11"	"USP11"
"GLRX3"	"GLRX3"
"ORAOV1"	"ORAOV1"
"FGF15"	"FGF15"
"FGF3"	"FGF3"
"ANO1"	"ANO1"
"FADD"	"FADD"
"CTTN"	"CTTN"
"ZFP300"	"ZFP300"
"SLC6A14"	"SLC6A14"
"NADSYN1"	"NADSYN1"
"DOCK11"	"DOCK11"
"CUL4B"	"CUL4B"
"TNNI2"	"TNNI2"
"SYT8"	"SYT8"
"SMARCA1"	"SMARCA1"
"SASH3"	"SASH3"
"ELF4"	"ELF4"
"RAB33A"	"RAB33A"
"SLC25A14"	"SLC25A14"
"RBMX2"	"RBMX2"
"ENOX2"	"ENOX2"
"IGSF1"	"IGSF1"
"STK26"	"STK26"
"1700080O16RIK"	"1700080O16RIK"
"GPC4"	"GPC4"
"3830403N18RIK"	"3830403N18RIK"
"SLC9A9"	"SLC9A9"
"BRS3"	"BRS3"
"VGLL1"	"VGLL1"
"CD40LG"	"CD40LG"
"ARHGEF6"	"ARHGEF6"
"RBMX"	"RBMX"
"FGF13"	"FGF13"
"F9"	"F9"
"MCF2"	"MCF2"
"CACNA1F"	"CACNA1F"
"SYP"	"SYP"
"PRICKLE3"	"PRICKLE3"
"PLP2"	"PLP2"
"MAGIX"	"MAGIX"
"GPKOW"	"GPKOW"
"PRAF2"	"PRAF2"
"CCDC120"	"CCDC120"
"GRIPAP1"	"GRIPAP1"
"OTUD5"	"OTUD5"
"PIM2"	"PIM2"
"SLC35A2"	"SLC35A2"
"PQBP1"	"PQBP1"
"TIMM17B"	"TIMM17B"
"ERAS"	"ERAS"
"HDAC6"	"HDAC6"
"GATA1"	"GATA1"
"GLOD5"	"GLOD5"
"WAS"	"WAS"
"WDR13"	"WDR13"
"RBM3"	"RBM3"
"EBP"	"EBP"
"PORCN"	"PORCN"
"SLC38A5"	"SLC38A5"
"FTSJ1"	"FTSJ1"
"OTC"	"OTC"
"RPGR"	"RPGR"
"DYNLT3"	"DYNLT3"
"3830417A13RIK"	"3830417A13RIK"
"CTAG2"	"CTAG2"
"4930447F04RIK"	"4930447F04RIK"
"AFF2"	"AFF2"
"4931400O07RIK"	"4931400O07RIK"
"F8"	"F8"
"VBP1"	"VBP1"
"FUNDC2"	"FUNDC2"
"MTCP1"	"MTCP1"
"BRCC3"	"BRCC3"
"RAB39B"	"RAB39B"
"ASB12"	"ASB12"
"MSN"	"MSN"
"HEPH"	"HEPH"
"GPR165"	"GPR165"
"PGR15L"	"PGR15L"
"OPHN1"	"OPHN1"
"STARD8"	"STARD8"
"EFNB1"	"EFNB1"
"AWAT2"	"AWAT2"
"IGBP1"	"IGBP1"
"MAGEE2"	"MAGEE2"
"PBDC1"	"PBDC1"
"MAGEE1"	"MAGEE1"
"ATRX"	"ATRX"
"FGF16"	"FGF16"
"COX7B"	"COX7B"
"MAGT1"	"MAGT1"
"PGK2"	"PGK2"
"ITM2A"	"ITM2A"
"TBX22"	"TBX22"
"2610002M06RIK"	"2610002M06RIK"
"HMGN5"	"HMGN5"
"SH3BGRL"	"SH3BGRL"
"TNMD"	"TNMD"
"SRPX2"	"SRPX2"
"SYTL4"	"SYTL4"
"CSTF2"	"CSTF2"
"NOX1"	"NOX1"
"XKRX"	"XKRX"
"CENPI"	"CENPI"
"BTK"	"BTK"
"GLA"	"GLA"
"4930513O06RIK"	"4930513O06RIK"
"SERPINA7"	"SERPINA7"
"COL4A6"	"COL4A6"
"COL4A5"	"COL4A5"
"ACSL4"	"ACSL4"
"CHRDL1"	"CHRDL1"
"PAK3"	"PAK3"
"DCX"	"DCX"
"GLT28D2"	"GLT28D2"
"IL13RA2"	"IL13RA2"
"LRCH2"	"LRCH2"
"CDKL5"	"CDKL5"
"RS1"	"RS1"
"D630029K05RIK"	"D630029K05RIK"
"PHKA2"	"PHKA2"
"SLC7A3"	"SLC7A3"
"ADGRG2"	"ADGRG2"
"PDHA1"	"PDHA1"
"NLGN3"	"NLGN3"
"MAP3K15"	"MAP3K15"
"IL2RG"	"IL2RG"
"RPS6KA3"	"RPS6KA3"
"ZMYM3"	"ZMYM3"
"NONO"	"NONO"
"ITGB1BP2"	"ITGB1BP2"
"TAF1"	"TAF1"
"RPS4X"	"RPS4X"
"DMRTC1A"	"DMRTC1A"
"4930519F16RIK"	"4930519F16RIK"
"CDX4"	"CDX4"
"CHIC1"	"CHIC1"
"FLNA"	"FLNA"
"TSX"	"TSX"
"ZCCHC13"	"ZCCHC13"
"ABCB7"	"ABCB7"
"MTM1"	"MTM1"
"GABRE"	"GABRE"
"GPM6B"	"GPM6B"
"GABRA3"	"GABRA3"
"GABRQ"	"GABRQ"
"CETN2"	"CETN2"
"NSDHL"	"NSDHL"
"ZFP185"	"ZFP185"
"HCCS"	"HCCS"
"RBBP7"	"RBBP7"
"AMELX"	"AMELX"
"ARHGAP6"	"ARHGAP6"
"SYAP1"	"SYAP1"
"MSL3"	"MSL3"
"CTPS2"	"CTPS2"
"XLR4C"	"XLR4C"
"GRPR"	"GRPR"
"ZFP275"	"ZFP275"
"AP1S2"	"AP1S2"
"ZRSR2"	"ZRSR2"
"HAUS7"	"HAUS7"
"TREX2"	"TREX2"
"CAR5B"	"CAR5B"
"ZFP92"	"ZFP92"
"BGN"	"BGN"
"ATP2B3"	"ATP2B3"
"BMX"	"BMX"
"ABCD1"	"ABCD1"
"PIR"	"PIR"
"VEGFD"	"VEGFD"
"PIGA"	"PIGA"
"ASB11"	"ASB11"
"DUSP9"	"DUSP9"
"ASB9"	"ASB9"
"PLXNB3"	"PLXNB3"
"HCFC1"	"HCFC1"
"RENBP"	"RENBP"
"NAA10"	"NAA10"
"ARHGAP4"	"ARHGAP4"
"AVPR2"	"AVPR2"
"L1CAM"	"L1CAM"
"IRAK1"	"IRAK1"
"MECP2"	"MECP2"
"OPN1MW"	"OPN1MW"
"TKTL1"	"TKTL1"
"PLXNA3"	"PLXNA3"
"FAM3A"	"FAM3A"
"G6PDX"	"G6PDX"
"MPP1"	"MPP1"
"DKC1"	"DKC1"
"TCEAL6"	"TCEAL6"
"NXF7"	"NXF7"
"PRAME"	"PRAME"
"MORF4L2"	"MORF4L2"
"KIR3DL1"	"KIR3DL1"
"PLP1"	"PLP1"
"ZCCHC18"	"ZCCHC18"
"PSMD10"	"PSMD10"
"VSIG1"	"VSIG1"
"TSC22D3"	"TSC22D3"
"PRPS1"	"PRPS1"
"RBM41"	"RBM41"
"MORC4"	"MORC4"
"RNF128"	"RNF128"
"ATP11A"	"ATP11A"
"MCF2L"	"MCF2L"
"F7"	"F7"
"F10"	"F10"
"PROZ"	"PROZ"
"CUL4A"	"CUL4A"
"LAMP1"	"LAMP1"
"ADPRHL1"	"ADPRHL1"
"ATP4B"	"ATP4B"
"GRK1"	"GRK1"
"GAS6"	"GAS6"
"1700029H14RIK"	"1700029H14RIK"
"RASA3"	"RASA3"
"COPRS"	"COPRS"
"MYOM2"	"MYOM2"
"ANGPT2"	"ANGPT2"
"AGPAT5"	"AGPAT5"
"DEFB8"	"DEFB8"
"NEK3"	"NEK3"
"VPS36"	"VPS36"
"THSD1"	"THSD1"
"TPTE"	"TPTE"
"SLC25A15"	"SLC25A15"
"ERLIN2"	"ERLIN2"
"PROSC"	"PROSC"
"ADGRA2"	"ADGRA2"
"BRF2"	"BRF2"
"RAB11FIP1"	"RAB11FIP1"
"ADRB3"	"ADRB3"
"EIF4EBP1"	"EIF4EBP1"
"CHRNA6"	"CHRNA6"
"CHRNB3"	"CHRNB3"
"GGN"	"GGN"
"CD209A"	"CD209A"
"CD209D"	"CD209D"
"TNFSF13B"	"TNFSF13B"
"COL4A1"	"COL4A1"
"COL4A2"	"COL4A2"
"RAB20"	"RAB20"
"NAXD"	"NAXD"
"PTPN7"	"PTPN7"
"ANKRD10"	"ANKRD10"
"1700016D06RIK"	"1700016D06RIK"
"1700128E19RIK"	"1700128E19RIK"
"ARHGEF7"	"ARHGEF7"
"LEPROTL1"	"LEPROTL1"
"DCTN6"	"DCTN6"
"GPM6A"	"GPM6A"
"SPATA4"	"SPATA4"
"ASB5"	"ASB5"
"VEGFC"	"VEGFC"
"AGA"	"AGA"
"DLC1"	"DLC1"
"ERI1"	"ERI1"
"TNKS"	"TNKS"
"DUSP4"	"DUSP4"
"SARAF"	"SARAF"
"MRPS31"	"MRPS31"
"SMIM19"	"SMIM19"
"DKK4"	"DKK4"
"POLB"	"POLB"
"IKBKB"	"IKBKB"
"PLAT"	"PLAT"
"AP3M2"	"AP3M2"
"KAT6A"	"KAT6A"
"ANK1"	"ANK1"
"GPAT4"	"GPAT4"
"GINS4"	"GINS4"
"SFRP1"	"SFRP1"
"IDO2"	"IDO2"
"IDO1"	"IDO1"
"ADAM18"	"ADAM18"
"ADAM3"	"ADAM3"
"ADAM5"	"ADAM5"
"ADAM9"	"ADAM9"
"TM2D2"	"TM2D2"
"PLEKHA2"	"PLEKHA2"
"SLIT2"	"SLIT2"
"4930555F03RIK"	"4930555F03RIK"
"TENM3"	"TENM3"
"DCTD"	"DCTD"
"WWC2"	"WWC2"
"FGFR1"	"FGFR1"
"RWDD4A"	"RWDD4A"
"PLPP5"	"PLPP5"
"STAR"	"STAR"
"ASH2L"	"ASH2L"
"KCNU1"	"KCNU1"
"TTI2"	"TTI2"
"MAK16"	"MAK16"
"WRN"	"WRN"
"GSR"	"GSR"
"GTF2E2"	"GTF2E2"
"RBPMS"	"RBPMS"
"FRG1"	"FRG1"
"ASAH1"	"ASAH1"
"PCM1"	"PCM1"
"FGL1"	"FGL1"
"PDGFRL"	"PDGFRL"
"SLC7A2"	"SLC7A2"
"VPS37A"	"VPS37A"
"CNOT7"	"CNOT7"
"FGF20"	"FGF20"
"MSMO1"	"MSMO1"
"KLHL2"	"KLHL2"
"GALNT7"	"GALNT7"
"SAP30"	"SAP30"
"SCRG1"	"SCRG1"
"HPGD"	"HPGD"
"EDNRA"	"EDNRA"
"TMEM184C"	"TMEM184C"
"NR3C2"	"NR3C2"
"1700007B14RIK"	"1700007B14RIK"
"ISX"	"ISX"
"SIN3B"	"SIN3B"
"SORBS2"	"SORBS2"
"IRF2"	"IRF2"
"CASP3"	"CASP3"
"CENPU"	"CENPU"
"CFAP97"	"CFAP97"
"SLC25A4"	"SLC25A4"
"UFSP2"	"UFSP2"
"ANXA10"	"ANXA10"
"PDLIM3"	"PDLIM3"
"LRP2BP"	"LRP2BP"
"TLR3"	"TLR3"
"CBR4"	"CBR4"
"SH3RF1"	"SH3RF1"
"NEK1"	"NEK1"
"F11"	"F11"
"MFAP3L"	"MFAP3L"
"TRIML1"	"TRIML1"
"N4BP1"	"N4BP1"
"CBLN1"	"CBLN1"
"HEATR3"	"HEATR3"
"ADCY7"	"ADCY7"
"BRD7"	"BRD7"
"NKD1"	"NKD1"
"SNX20"	"SNX20"
"SALL1"	"SALL1"
"RBL2"	"RBL2"
"AKTIP"	"AKTIP"
"EIF2AK3"	"EIF2AK3"
"GINS3"	"GINS3"
"SETD6"	"SETD6"
"GOT2"	"GOT2"
"CDH11"	"CDH11"
"SMAD1"	"SMAD1"
"1700011L22RIK"	"1700011L22RIK"
"LSM6"	"LSM6"
"SLC10A7"	"SLC10A7"
"POU4F2"	"POU4F2"
"TNPO2"	"TNPO2"
"VPS35"	"VPS35"
"ORC6"	"ORC6"
"MYLK3"	"MYLK3"
"GPT2"	"GPT2"
"DNAJA2"	"DNAJA2"
"ITFG1"	"ITFG1"
"RFX1"	"RFX1"
"TECR"	"TECR"
"TBC1D9"	"TBC1D9"
"UCP1"	"UCP1"
"ZFP330"	"ZFP330"
"IL15"	"IL15"
"GAB1"	"GAB1"
"SMARCA5"	"SMARCA5"
"HP"	"HP"
"TXNL4B"	"TXNL4B"
"CES1F"	"CES1F"
"PMFBP1"	"PMFBP1"
"ZFP821"	"ZFP821"
"IST1"	"IST1"
"DHODH"	"DHODH"
"AP1G1"	"AP1G1"
"PHLPP2"	"PHLPP2"
"IRX3"	"IRX3"
"CRNDE"	"CRNDE"
"IRX5"	"IRX5"
"IRX6"	"IRX6"
"MMP2"	"MMP2"
"GNAO1"	"GNAO1"
"ST3GAL2"	"ST3GAL2"
"IL34"	"IL34"
"AMFR"	"AMFR"
"COG4"	"COG4"
"NUDT21"	"NUDT21"
"BBS2"	"BBS2"
"CENPN"	"CENPN"
"MT4"	"MT4"
"CDYL2"	"CDYL2"
"MT3"	"MT3"
"MT2"	"MT2"
"MT1"	"MT1"
"SLC12A3"	"SLC12A3"
"NUDT7"	"NUDT7"
"HERPUD1"	"HERPUD1"
"CNTNAP4"	"CNTNAP4"
"FAM192A"	"FAM192A"
"PLLP"	"PLLP"
"ARL2BP"	"ARL2BP"
"CX3CL1"	"CX3CL1"
"CCL22"	"CCL22"
"CCL17"	"CCL17"
"CIAPIN1"	"CIAPIN1"
"COQ9"	"COQ9"
"POLR2C"	"POLR2C"
"ADGRG1"	"ADGRG1"
"DRC7"	"DRC7"
"KATNB1"	"KATNB1"
"KIFC3"	"KIFC3"
"CNGB1"	"CNGB1"
"MMP15"	"MMP15"
"TMEM38A"	"TMEM38A"
"USB1"	"USB1"
"CFAP20"	"CFAP20"
"TPM4"	"TPM4"
"PHXR4"	"PHXR4"
"B3GNT3"	"B3GNT3"
"JAK3"	"JAK3"
"PGLS"	"PGLS"
"SLC27A1"	"SLC27A1"
"1700018B08RIK"	"1700018B08RIK"
"MAP1LC3B"	"MAP1LC3B"
"MVB12A"	"MVB12A"
"MTHFSD"	"MTHFSD"
"COX4I1"	"COX4I1"
"EMC8"	"EMC8"
"BABAM1"	"BABAM1"
"GINS2"	"GINS2"
"GSE1"	"GSE1"
"ZDHHC7"	"ZDHHC7"
"6430548M08RIK"	"6430548M08RIK"
"CRISPLD2"	"CRISPLD2"
"USP10"	"USP10"
"COTL1"	"COTL1"
"KLHL36"	"KLHL36"
"DNAAF1"	"DNAAF1"
"TAF1C"	"TAF1C"
"MAST3"	"MAST3"
"PIK3R2"	"PIK3R2"
"MBTPS1"	"MBTPS1"
"NECAB2"	"NECAB2"
"IFI30"	"IFI30"
"HSBP1"	"HSBP1"
"RAB3A"	"RAB3A"
"CDH13"	"CDH13"
"PDE4C"	"PDE4C"
"MPHOSPH6"	"MPHOSPH6"
"HSD17B2"	"HSD17B2"
"BCO1"	"BCO1"
"1700030J22RIK"	"1700030J22RIK"
"LSM4"	"LSM4"
"COMP"	"COMP"
"NTPCR"	"NTPCR"
"MAP3K21"	"MAP3K21"
"MAU2"	"MAU2"
"PBX4"	"PBX4"
"LPAR2"	"LPAR2"
"ATP13A1"	"ATP13A1"
"INTS10"	"INTS10"
"DCTN1"	"DCTN1"
"PGR"	"PGR"
"CDH5"	"CDH5"
"BEAN1"	"BEAN1"
"CMTM3"	"CMTM3"
"CES2G"	"CES2G"
"NAE1"	"NAE1"
"FAM96B"	"FAM96B"
"RRAD"	"RRAD"
"CDH16"	"CDH16"
"CAR7"	"CAR7"
"CES2D-PS"	"CES2D-PS"
"CBFB"	"CBFB"
"CES2E"	"CES2E"
"TRADD"	"TRADD"
"D230025D16RIK"	"D230025D16RIK"
"HSD11B2"	"HSD11B2"
"TSNAXIP1"	"TSNAXIP1"
"CTRL"	"CTRL"
"PSMB10"	"PSMB10"
"DPEP3"	"DPEP3"
"DUS2"	"DUS2"
"NFATC3"	"NFATC3"
"PLA2G15"	"PLA2G15"
"SLC7A6"	"SLC7A6"
"SMPD3"	"SMPD3"
"ZFP90"	"ZFP90"
"HAS3"	"HAS3"
"VPS4A"	"VPS4A"
"COG8"	"COG8"
"NIP7"	"NIP7"
"MTMR2"	"MTMR2"
"TMED6"	"TMED6"
"TERF2"	"TERF2"
"CEP57"	"CEP57"
"CYB5B"	"CYB5B"
"MAML2"	"MAML2"
"1700012B09RIK"	"1700012B09RIK"
"MRE11A"	"MRE11A"
"WWP2"	"WWP2"
"ANKRD49"	"ANKRD49"
"GPR83"	"GPR83"
"IZUMO1R"	"IZUMO1R"
"PANX1"	"PANX1"
"MED17"	"MED17"
"HEPHL1"	"HEPHL1"
"VSTM5"	"VSTM5"
"4931406C07RIK"	"4931406C07RIK"
"TAF1D"	"TAF1D"
"KARS"	"KARS"
"ADAT1"	"ADAT1"
"GABARAPL2"	"GABARAPL2"
"TMEM231"	"TMEM231"
"CHST5"	"CHST5"
"TMEM170"	"TMEM170"
"CFDP1"	"CFDP1"
"BCAR1"	"BCAR1"
"CTRB1"	"CTRB1"
"LDHD"	"LDHD"
"WDR59"	"WDR59"
"AARS"	"AARS"
"CDH15"	"CDH15"
"BMPER"	"BMPER"
"TBX20"	"TBX20"
"GLB1L3"	"GLB1L3"
"AFG3L1"	"AFG3L1"
"ACAD8"	"ACAD8"
"DBNDD1"	"DBNDD1"
"CCSAP"	"CCSAP"
"ACTA1"	"ACTA1"
"ABCB10"	"ABCB10"
"URB2"	"URB2"
"COG2"	"COG2"
"AGT"	"AGT"
"CAPN9"	"CAPN9"
"ARV1"	"ARV1"
"2310022B05RIK"	"2310022B05RIK"
"2810004N23RIK"	"2810004N23RIK"
"GNPAT"	"GNPAT"
"SPRTN"	"SPRTN"
"EGLN1"	"EGLN1"
"VPS26B"	"VPS26B"
"JAM3"	"JAM3"
"SPATA19"	"SPATA19"
"SNX19"	"SNX19"
"ADAMTS8"	"ADAMTS8"
"ST14"	"ST14"
"APLP2"	"APLP2"
"TRPC6"	"TRPC6"
"1700128F08RIK"	"1700128F08RIK"
"BIRC3"	"BIRC3"
"DCUN1D5"	"DCUN1D5"
"PDGFD"	"PDGFD"
"SESN3"	"SESN3"
"USP2"	"USP2"
"THY1"	"THY1"
"NECTIN1"	"NECTIN1"
"TRIM29"	"TRIM29"
"OAF"	"OAF"
"POU2F3"	"POU2F3"
"GRIK4"	"GRIK4"
"SC5D"	"SC5D"
"UBASH3B"	"UBASH3B"
"CRTAM"	"CRTAM"
"JHY"	"JHY"
"CLMP"	"CLMP"
"REXO2"	"REXO2"
"NXPE2"	"NXPE2"
"CUL5"	"CUL5"
"BARX2"	"BARX2"
"KCNJ5"	"KCNJ5"
"ETS1"	"ETS1"
"KIRREL3"	"KIRREL3"
