MCF2L2	MCF2L2
B3GNT5	B3GNT5
KLHL6	KLHL6
KLHL24	KLHL24
YEATS2	YEATS2
AC131160.1	AC131160.1
MAP6D1	MAP6D1
PARL	PARL
ABCC5	ABCC5
HTR3D	HTR3D
HTR3C	HTR3C
HTR3E	HTR3E
EIF2B5	EIF2B5
DVL3	DVL3
AP2M1	AP2M1
ABCF3	ABCF3
VWA5B2	VWA5B2
ALG3	ALG3
EEF1AKMT4	EEF1AKMT4
EEF1AKMT4-ECE2	EEF1AKMT4-ECE2
CAMK2N2	CAMK2N2
ECE2	ECE2
PSMD2	PSMD2
EIF4G1	EIF4G1
FAM131A	FAM131A
CLCN2	CLCN2
POLR2H	POLR2H
THPO	THPO
CHRD	CHRD
EPHB3	EPHB3
MAGEF1	MAGEF1
VPS8	VPS8
C3orf70	C3orf70
EHHADH	EHHADH
MAP3K13	MAP3K13
TMEM41A	TMEM41A
LIPH	LIPH
SENP2	SENP2
IGF2BP2	IGF2BP2
TRA2B	TRA2B
ETV5	ETV5
DGKG	DGKG
CRYGS	CRYGS
TBCCD1	TBCCD1
DNAJB11	DNAJB11
AC068631.2	AC068631.2
AHSG	AHSG
FETUB	FETUB
HRG	HRG
KNG1	KNG1
EIF4A2	EIF4A2
RFC4	RFC4
ADIPOQ	ADIPOQ
ST6GAL1	ST6GAL1
RPL39L	RPL39L
RTP1	RTP1
MASP1	MASP1
RTP4	RTP4
SST	SST
RTP2	RTP2
BCL6	BCL6
LPP	LPP
TPRG1	TPRG1
TP63	TP63
P3H2	P3H2
CLDN1	CLDN1
CLDN16	CLDN16
TMEM207	TMEM207
IL1RAP	IL1RAP
GMNC	GMNC
OSTN	OSTN
UTS2B	UTS2B
CCDC50	CCDC50
PYDC2	PYDC2
FGF12	FGF12
MB21D2	MB21D2
HRASLS	HRASLS
ATP13A5	ATP13A5
ATP13A4	ATP13A4
OPA1	OPA1
HES1	HES1
CPN2	CPN2
LRRC15	LRRC15
GP5	GP5
ATP13A3	ATP13A3
TMEM44	TMEM44
LSG1	LSG1
FAM43A	FAM43A
XXYLT1	XXYLT1
ACAP2	ACAP2
PPP1R2	PPP1R2
APOD	APOD
MUC20	MUC20
MUC4	MUC4
TNK2	TNK2
TFRC	TFRC
ZDHHC19	ZDHHC19
SLC51A	SLC51A
PCYT1A	PCYT1A
AC069257.3	AC069257.3
TCTEX1D2	TCTEX1D2
TM4SF19-TCTEX1D2	TM4SF19-TCTEX1D2
TM4SF19	TM4SF19
UBXN7	UBXN7
RNF168	RNF168
SMCO1	SMCO1
WDR53	WDR53
FBXO45	FBXO45
NRROS	NRROS
PIGX	PIGX
CEP19	CEP19
PAK2	PAK2
SENP5	SENP5
NCBP2	NCBP2
NCBP2-AS2	NCBP2-AS2
PIGZ	PIGZ
MELTF	MELTF
DLG1	DLG1
BDH1	BDH1
RUBCN	RUBCN
FYTTD1	FYTTD1
LRCH3	LRCH3
IQCG	IQCG
RPL35A	RPL35A
LMLN	LMLN
ZNF595	ZNF595
ZNF718	ZNF718
ZNF732	ZNF732
ZNF141	ZNF141
ZNF721	ZNF721
PIGG	PIGG
TMEM271	TMEM271
PDE6B	PDE6B
ATP5ME	ATP5ME
MYL5	MYL5
SLC49A3	SLC49A3
PCGF3	PCGF3
CPLX1	CPLX1
GAK	GAK
TMEM175	TMEM175
DGKQ	DGKQ
SLC26A1	SLC26A1
IDUA	IDUA
FGFRL1	FGFRL1
RNF212	RNF212
SPON2	SPON2
CTBP1	CTBP1
MAEA	MAEA
UVSSA	UVSSA
NKX1-1	NKX1-1
FAM53A	FAM53A
SLBP	SLBP
TMEM129	TMEM129
TACC3	TACC3
FGFR3	FGFR3
LETM1	LETM1
NSD2	NSD2
NELFA	NELFA
C4orf48	C4orf48
NAT8L	NAT8L
POLN	POLN
HAUS3	HAUS3
MXD4	MXD4
ZFYVE28	ZFYVE28
CFAP99	CFAP99
RNF4	RNF4
FAM193A	FAM193A
TNIP2	TNIP2
SH3BP2	SH3BP2
ADD1	ADD1
MFSD10	MFSD10
NOP14	NOP14
GRK4	GRK4
HTT	HTT
MSANTD1	MSANTD1
RGS12	RGS12
HGFAC	HGFAC
DOK7	DOK7
LRPAP1	LRPAP1
ADRA2C	ADRA2C
OTOP1	OTOP1
TMEM128	TMEM128
LYAR	LYAR
ZBTB49	ZBTB49
NSG1	NSG1
STX18	STX18
MSX1	MSX1
CYTL1	CYTL1
STK32B	STK32B
EVC2	EVC2
EVC	EVC
CRMP1	CRMP1
C4orf50	C4orf50
JAKMIP1	JAKMIP1
AC092442.1	AC092442.1
WFS1	WFS1
PPP2R2C	PPP2R2C
MAN2B2	MAN2B2
MRFAP1	MRFAP1
AC093323.1	AC093323.1
S100P	S100P
MRFAP1L1	MRFAP1L1
BLOC1S4	BLOC1S4
KIAA0232	KIAA0232
TBC1D14	TBC1D14
CCDC96	CCDC96
TADA2B	TADA2B
GRPEL1	GRPEL1
SORCS2	SORCS2
PSAPL1	PSAPL1
AFAP1	AFAP1
ABLIM2	ABLIM2
SH3TC1	SH3TC1
HTRA3	HTRA3
ACOX3	ACOX3
TRMT44	TRMT44
GPR78	GPR78
CPZ	CPZ
HMX1	HMX1
FAM90A26	FAM90A26
USP17L10	USP17L10
USP17L11	USP17L11
USP17L12	USP17L12
USP17L13	USP17L13
USP17L15	USP17L15
USP17L17	USP17L17
USP17L18	USP17L18
USP17L19	USP17L19
USP17L20	USP17L20
USP17L21	USP17L21
USP17L22	USP17L22
USP17L23	USP17L23
USP17L24	USP17L24
USP17L5	USP17L5
DEFB131A	DEFB131A
SLC2A9	SLC2A9
DRD5	DRD5
WDR1	WDR1
ZNF518B	ZNF518B
CLNK	CLNK
HS3ST1	HS3ST1
RAB28	RAB28
NKX3-2	NKX3-2
BOD1L1	BOD1L1
CPEB2	CPEB2
C1QTNF7	C1QTNF7
CC2D2A	CC2D2A
FBXL5	FBXL5
FAM200B	FAM200B
BST1	BST1
CD38	CD38
FGFBP1	FGFBP1
FGFBP2	FGFBP2
PROM1	PROM1
TAPT1	TAPT1
LDB2	LDB2
QDPR	QDPR
CLRN2	CLRN2
LAP3	LAP3
MED28	MED28
FAM184B	FAM184B
DCAF16	DCAF16
NCAPG	NCAPG
LCORL	LCORL
SLIT2	SLIT2
PACRGL	PACRGL
KCNIP4	KCNIP4
ADGRA3	ADGRA3
PPARGC1A	PPARGC1A
DHX15	DHX15
SOD3	SOD3
CCDC149	CCDC149
LGI2	LGI2
SEPSECS	SEPSECS
AC104662.2	AC104662.2
PI4K2B	PI4K2B
ZCCHC4	ZCCHC4
ANAPC4	ANAPC4
SLC34A2	SLC34A2
SEL1L3	SEL1L3
SMIM20	SMIM20
RBPJ	RBPJ
CCKAR	CCKAR
TBC1D19	TBC1D19
STIM2	STIM2
PCDH7	PCDH7
ARAP2	ARAP2
DTHD1	DTHD1
NWD2	NWD2
C4orf19	C4orf19
RELL1	RELL1
PGM2	PGM2
TBC1D1	TBC1D1
PTTG2	PTTG2
KLF3	KLF3
TLR10	TLR10
TLR1	TLR1
TLR6	TLR6
FAM114A1	FAM114A1
TMEM156	TMEM156
KLHL5	KLHL5
WDR19	WDR19
RFC1	RFC1
KLB	KLB
RPL9	RPL9
LIAS	LIAS
UGDH	UGDH
SMIM14	SMIM14
UBE2K	UBE2K
PDS5A	PDS5A
N4BP2	N4BP2
RHOH	RHOH
CHRNA9	CHRNA9
RBM47	RBM47
NSUN7	NSUN7
APBB2	APBB2
UCHL1	UCHL1
LIMCH1	LIMCH1
PHOX2B	PHOX2B
TMEM33	TMEM33
DCAF4L1	DCAF4L1
SLC30A9	SLC30A9
BEND4	BEND4
SHISA3	SHISA3
ATP8A1	ATP8A1
GRXCR1	GRXCR1
KCTD8	KCTD8
YIPF7	YIPF7
GUF1	GUF1
GNPDA2	GNPDA2
GABRG1	GABRG1
GABRA2	GABRA2
COX7B2	COX7B2
GABRA4	GABRA4
GABRB1	GABRB1
COMMD8	COMMD8
ATP10D	ATP10D
CORIN	CORIN
NFXL1	NFXL1
NIPAL1	NIPAL1
CNGA1	CNGA1
TXK	TXK
TEC	TEC
SLAIN2	SLAIN2
SLC10A4	SLC10A4
ZAR1	ZAR1
FRYL	FRYL
OCIAD1	OCIAD1
OCIAD2	OCIAD2
CWH43	CWH43
DCUN1D4	DCUN1D4
LRRC66	LRRC66
SGCB	SGCB
SPATA18	SPATA18
USP46	USP46
ERVMER34-1	ERVMER34-1
RASL11B	RASL11B
SCFD2	SCFD2
FIP1L1	FIP1L1
AC058822.1	AC058822.1
LNX1	LNX1
CHIC2	CHIC2
GSX2	GSX2
PDGFRA	PDGFRA
KIT	KIT
KDR	KDR
SRD5A3	SRD5A3
TMEM165	TMEM165
CLOCK	CLOCK
PDCL2	PDCL2
NMU	NMU
EXOC1L	EXOC1L
EXOC1	EXOC1
CEP135	CEP135
KIAA1211	KIAA1211
AASDH	AASDH
PPAT	PPAT
PAICS	PAICS
SRP72	SRP72
ARL9	ARL9
THEGL	THEGL
HOPX	HOPX
SPINK2	SPINK2
REST	REST
NOA1	NOA1
POLR2B	POLR2B
IGFBP7	IGFBP7
ADGRL3	ADGRL3
TECRL	TECRL
EPHA5	EPHA5
CENPC	CENPC
STAP1	STAP1
UBA6	UBA6
GNRHR	GNRHR
TMPRSS11D	TMPRSS11D
TMPRSS11A	TMPRSS11A
TMPRSS11F	TMPRSS11F
TMPRSS11B	TMPRSS11B
YTHDC1	YTHDC1
TMPRSS11E	TMPRSS11E
UGT2B17	UGT2B17
UGT2B15	UGT2B15
UGT2B10	UGT2B10
UGT2A3	UGT2A3
UGT2B7	UGT2B7
UGT2B11	UGT2B11
UGT2B28	UGT2B28
UGT2B4	UGT2B4
UGT2A1	UGT2A1
UGT2A2	UGT2A2
SULT1B1	SULT1B1
AC108941.2	AC108941.2
SULT1E1	SULT1E1
CSN1S1	CSN1S1
CSN2	CSN2
STATH	STATH
HTN3	HTN3
HTN1	HTN1
PRR27	PRR27
ODAM	ODAM
FDCSP	FDCSP
CSN3	CSN3
CABS1	CABS1
SMR3A	SMR3A
SMR3B	SMR3B
OPRPN	OPRPN
MUC7	MUC7
AMTN	AMTN
AMBN	AMBN
ENAM	ENAM
JCHAIN	JCHAIN
UTP3	UTP3
RUFY3	RUFY3
GRSF1	GRSF1
MOB1B	MOB1B
DCK	DCK
SLC4A4	SLC4A4
GC	GC
NPFFR2	NPFFR2
ADAMTS3	ADAMTS3
COX18	COX18
ANKRD17	ANKRD17
ALB	ALB
AFP	AFP
AFM	AFM
RASSF6	RASSF6
CXCL8	CXCL8
CXCL6	CXCL6
PF4V1	PF4V1
CXCL1	CXCL1
PF4	PF4
PPBP	PPBP
CXCL5	CXCL5
CXCL3	CXCL3
CXCL2	CXCL2
MTHFD2L	MTHFD2L
EPGN	EPGN
EREG	EREG
AREG	AREG
BTC	BTC
PARM1	PARM1
RCHY1	RCHY1
THAP6	THAP6
ODAPH	ODAPH
CDKL2	CDKL2
G3BP2	G3BP2
USO1	USO1
PPEF2	PPEF2
NAAA	NAAA
SDAD1	SDAD1
CXCL9	CXCL9
ART3	ART3
CXCL10	CXCL10
CXCL11	CXCL11
NUP54	NUP54
SCARB2	SCARB2
FAM47E	FAM47E
FAM47E-STBD1	FAM47E-STBD1
STBD1	STBD1
CCDC158	CCDC158
SHROOM3	SHROOM3
SOWAHB	SOWAHB
SEPT11	SEPT11
CCNI	CCNI
CCNG2	CCNG2
CXCL13	CXCL13
CNOT6L	CNOT6L
MRPL1	MRPL1
FRAS1	FRAS1
ANXA3	ANXA3
BMP2K	BMP2K
PAQR3	PAQR3
NAA11	NAA11
GK2	GK2
ANTXR2	ANTXR2
PRDM8	PRDM8
FGF5	FGF5
CFAP299	CFAP299
BMP3	BMP3
PRKG2	PRKG2
RASGEF1B	RASGEF1B
HNRNPD	HNRNPD
HNRNPDL	HNRNPDL
ENOPH1	ENOPH1
TMEM150C	TMEM150C
SCD5	SCD5
SEC31A	SEC31A
THAP9	THAP9
LIN54	LIN54
COPS4	COPS4
PLAC8	PLAC8
COQ2	COQ2
HPSE	HPSE
HELQ	HELQ
MRPS18C	MRPS18C
ABRAXAS1	ABRAXAS1
GPAT3	GPAT3
NKX6-1	NKX6-1
CDS1	CDS1
WDFY3	WDFY3
ARHGAP24	ARHGAP24
MAPK10	MAPK10
PTPN13	PTPN13
SLC10A6	SLC10A6
C4orf36	C4orf36
AC093827.5	AC093827.5
AFF1	AFF1
KLHL8	KLHL8
HSD17B13	HSD17B13
HSD17B11	HSD17B11
NUDT9	NUDT9
SPARCL1	SPARCL1
DSPP	DSPP
DMP1	DMP1
IBSP	IBSP
MEPE	MEPE
SPP1	SPP1
PKD2	PKD2
ABCG2	ABCG2
PPM1K	PPM1K
HERC6	HERC6
HERC5	HERC5
PYURF	PYURF
PIGY	PIGY
AC098582.1	AC098582.1
HERC3	HERC3
NAP1L5	NAP1L5
FAM13A	FAM13A
TIGD2	TIGD2
GPRIN3	GPRIN3
SNCA	SNCA
MMRN1	MMRN1
CCSER1	CCSER1
GRID2	GRID2
ATOH1	ATOH1
SMARCAD1	SMARCAD1
HPGDS	HPGDS
PDLIM5	PDLIM5
BMPR1B	BMPR1B
UNC5C	UNC5C
PDHA2	PDHA2
STPG2	STPG2
RAP1GDS1	RAP1GDS1
TSPAN5	TSPAN5
EIF4E	EIF4E
METAP1	METAP1
ADH5	ADH5
ADH4	ADH4
ADH6	ADH6
ADH1A	ADH1A
ADH1B	ADH1B
ADH1C	ADH1C
ADH7	ADH7
C4orf17	C4orf17
TRMT10A	TRMT10A
MTTP	MTTP
C4orf54	C4orf54
DAPP1	DAPP1
LAMTOR3	LAMTOR3
DNAJB14	DNAJB14
H2AFZ	H2AFZ
DDIT4L	DDIT4L
EMCN	EMCN
PPP3CA	PPP3CA
BANK1	BANK1
SLC39A8	SLC39A8
NFKB1	NFKB1
MANBA	MANBA
UBE2D3	UBE2D3
CISD2	CISD2
SLC9B1	SLC9B1
SLC9B2	SLC9B2
BDH2	BDH2
CENPE	CENPE
TACR3	TACR3
CXXC4	CXXC4
TET2	TET2
PPA2	PPA2
ARHGEF38	ARHGEF38
INTS12	INTS12
GSTCD	GSTCD
NPNT	NPNT
TBCK	TBCK
AIMP1	AIMP1
GIMD1	GIMD1
DKK2	DKK2
PAPSS1	PAPSS1
SGMS2	SGMS2
CYP2U1	CYP2U1
HADH	HADH
LEF1	LEF1
RPL34	RPL34
OSTC	OSTC
ETNPPL	ETNPPL
COL25A1	COL25A1
SEC24B	SEC24B
MCUB	MCUB
CASP6	CASP6
PLA2G12A	PLA2G12A
AC126283.2	AC126283.2
CFI	CFI
GAR1	GAR1
RRH	RRH
LRIT3	LRIT3
EGF	EGF
ELOVL6	ELOVL6
ENPEP	ENPEP
PITX2	PITX2
FAM241A	FAM241A
AP1AR	AP1AR
TIFA	TIFA
ALPK1	ALPK1
NEUROG2	NEUROG2
ZGRF1	ZGRF1
LARP7	LARP7
ANK2	ANK2
CAMK2D	CAMK2D
ARSJ	ARSJ
UGT8	UGT8
NDST4	NDST4
MTRNR2L13	MTRNR2L13
TRAM1L1	TRAM1L1
NDST3	NDST3
PRSS12	PRSS12
METTL14	METTL14
SEC24D	SEC24D
SYNPO2	SYNPO2
MYOZ2	MYOZ2
USP53	USP53
C4orf3	C4orf3
FABP2	FABP2
PDE5A	PDE5A
MAD2L1	MAD2L1
PRDM5	PRDM5
NDNF	NDNF
TNIP3	TNIP3
QRFPR	QRFPR
ANXA5	ANXA5
TMEM155	TMEM155
EXOSC9	EXOSC9
CCNA2	CCNA2
BBS7	BBS7
TRPC3	TRPC3
KIAA1109	KIAA1109
ADAD1	ADAD1
IL2	IL2
IL21	IL21
BBS12	BBS12
FGF2	FGF2
NUDT6	NUDT6
SPATA5	SPATA5
SPRY1	SPRY1
ANKRD50	ANKRD50
FAT4	FAT4
INTU	INTU
SLC25A31	SLC25A31
HSPA4L	HSPA4L
PLK4	PLK4
MFSD8	MFSD8
ABHD18	ABHD18
LARP1B	LARP1B
PGRMC2	PGRMC2
JADE1	JADE1
SCLT1	SCLT1
C4orf33	C4orf33
PCDH10	PCDH10
PABPC4L	PABPC4L
PCDH18	PCDH18
SLC7A11	SLC7A11
NOCT	NOCT
ELF2	ELF2
MGARP	MGARP
NDUFC1	NDUFC1
NAA15	NAA15
RAB33B	RAB33B
SETD7	SETD7
MGST2	MGST2
MAML3	MAML3
SCOC	SCOC
CLGN	CLGN
MGAT4D	MGAT4D
ELMOD2	ELMOD2
UCP1	UCP1
TBC1D9	TBC1D9
RNF150	RNF150
ZNF330	ZNF330
IL15	IL15
INPP4B	INPP4B
USP38	USP38
GAB1	GAB1
SMARCA5	SMARCA5
FREM3	FREM3
GYPE	GYPE
GYPB	GYPB
GYPA	GYPA
AC098588.1	AC098588.1
HHIP	HHIP
ANAPC10	ANAPC10
ABCE1	ABCE1
OTUD4	OTUD4
SMAD1	SMAD1
MMAA	MMAA
C4orf51	C4orf51
ZNF827	ZNF827
LSM6	LSM6
REELD1	REELD1
SLC10A7	SLC10A7
POU4F2	POU4F2
TTC29	TTC29
EDNRA	EDNRA
TMEM184C	TMEM184C
PRMT9	PRMT9
ARHGAP10	ARHGAP10
NR3C2	NR3C2
IQCM	IQCM
DCLK2	DCLK2
LRBA	LRBA
MAB21L2	MAB21L2
RPS3A	RPS3A
SH3D19	SH3D19
PRSS48	PRSS48
FAM160A1	FAM160A1
GATB	GATB
FBXW7	FBXW7
TMEM154	TMEM154
TIGD4	TIGD4
ARFIP1	ARFIP1
FHDC1	FHDC1
TRIM2	TRIM2
MND1	MND1
TMEM131L	TMEM131L
TLR2	TLR2
RNF175	RNF175
SFRP2	SFRP2
DCHS2	DCHS2
PLRG1	PLRG1
FGB	FGB
FGA	FGA
FGG	FGG
LRAT	LRAT
RBM46	RBM46
NPY2R	NPY2R
MAP9	MAP9
GUCY1A1	GUCY1A1
GUCY1B1	GUCY1B1
ASIC5	ASIC5
TDO2	TDO2
CTSO	CTSO
PDGFC	PDGFC
GLRB	GLRB
GRIA2	GRIA2
FAM198B	FAM198B
TMEM144	TMEM144
RXFP1	RXFP1
C4orf46	C4orf46
ETFDH	ETFDH
PPID	PPID
FNIP2	FNIP2
C4orf45	C4orf45
RAPGEF2	RAPGEF2
FSTL5	FSTL5
NAF1	NAF1
NPY1R	NPY1R
NPY5R	NPY5R
TKTL2	TKTL2
TMA16	TMA16
MARCH1	MARCH1
SMIM31	SMIM31
APELA	APELA
TRIM61	TRIM61
FAM218A	FAM218A
TRIM60	TRIM60
TRIM75P	TRIM75P
TMEM192	TMEM192
KLHL2	KLHL2
GK3P	GK3P
MSMO1	MSMO1
CPE	CPE
TLL1	TLL1
SPOCK3	SPOCK3
ANXA10	ANXA10
DDX60	DDX60
DDX60L	DDX60L
PALLD	PALLD
CBR4	CBR4
SH3RF1	SH3RF1
NEK1	NEK1
CLCN3	CLCN3
HPF1	HPF1
MFAP3L	MFAP3L
AADAT	AADAT
GALNTL6	GALNTL6
GALNT7	GALNT7
HMGB2	HMGB2
SAP30	SAP30
SCRG1	SCRG1
HAND2	HAND2
FBXO8	FBXO8
CEP44	CEP44
HPGD	HPGD
GLRA3	GLRA3
ADAM29	ADAM29
GPM6A	GPM6A
WDR17	WDR17
SPATA4	SPATA4
ASB5	ASB5
SPCS3	SPCS3
VEGFC	VEGFC
NEIL3	NEIL3
AGA	AGA
TENM3	TENM3
DCTD	DCTD
WWC2	WWC2
CLDN22	CLDN22
CLDN24	CLDN24
CDKN2AIP	CDKN2AIP
ING2	ING2
RWDD4	RWDD4
TRAPPC11	TRAPPC11
STOX2	STOX2
ENPP6	ENPP6
IRF2	IRF2
CASP3	CASP3
PRIMPOL	PRIMPOL
CENPU	CENPU
ACSL1	ACSL1
HELT	HELT
SLC25A4	SLC25A4
CFAP97	CFAP97
SNX25	SNX25
LRP2BP	LRP2BP
ANKRD37	ANKRD37
UFSP2	UFSP2
C4orf47	C4orf47
CCDC110	CCDC110
PDLIM3	PDLIM3
SORBS2	SORBS2
TLR3	TLR3
FAM149A	FAM149A
CYP4V2	CYP4V2
KLKB1	KLKB1
F11	F11
AC018709.1	AC018709.1
MTNR1A	MTNR1A
FAT1	FAT1
ZFP42	ZFP42
TRIML2	TRIML2
TRIML1	TRIML1
FRG1	FRG1
FRG2	FRG2
DUX4	DUX4
PLEKHG4B	PLEKHG4B
LRRC14B	LRRC14B
CCDC127	CCDC127
SDHA	SDHA
PDCD6	PDCD6
AHRR	AHRR
EXOC3	EXOC3
SLC9A3	SLC9A3
CEP72	CEP72
TPPP	TPPP
ZDHHC11B	ZDHHC11B
ZDHHC11	ZDHHC11
BRD9	BRD9
TRIP13	TRIP13
NKD2	NKD2
SLC12A7	SLC12A7
SLC6A19	SLC6A19
SLC6A18	SLC6A18
TERT	TERT
CLPTM1L	CLPTM1L
SLC6A3	SLC6A3
LPCAT1	LPCAT1
MRPL36	MRPL36
NDUFS6	NDUFS6
IRX4	IRX4
IRX2	IRX2
C5orf38	C5orf38
IRX1	IRX1
ADAMTS16	ADAMTS16
ICE1	ICE1
MED10	MED10
UBE2QL1	UBE2QL1
NSUN2	NSUN2
SRD5A1	SRD5A1
TENT4A	TENT4A
ADCY2	ADCY2
C5orf49	C5orf49
MTRR	MTRR
FASTKD3	FASTKD3
SEMA5A	SEMA5A
TAS2R1	TAS2R1
FAM173B	FAM173B
CCT5	CCT5
CMBL	CMBL
MARCH6	MARCH6
ROPN1L	ROPN1L
ANKRD33B	ANKRD33B
DAP	DAP
CTNND2	CTNND2
DNAH5	DNAH5
TRIO	TRIO
OTULINL	OTULINL
OTULIN	OTULIN
ANKH	ANKH
FBXL7	FBXL7
MARCH11	MARCH11
ZNF622	ZNF622
RETREG1	RETREG1
MYO10	MYO10
BASP1	BASP1
LINC02218	LINC02218
AC106774.4	AC106774.4
TAF11L2	TAF11L2
TAF11L3	TAF11L3
TAF11L4	TAF11L4
TAF11L5	TAF11L5
TAF11L6	TAF11L6
TAF11L7	TAF11L7
TAF11L8	TAF11L8
TAF11L9	TAF11L9
TAF11L11	TAF11L11
TAF11L12	TAF11L12
TAF11L13	TAF11L13
TAF11L14	TAF11L14
H3.Y	H3.Y
CDH18	CDH18
CDH12	CDH12
PRDM9	PRDM9
CDH10	CDH10
CDH9	CDH9
CDH6	CDH6
DROSHA	DROSHA
C5orf22	C5orf22
PDZD2	PDZD2
GOLPH3	GOLPH3
MTMR12	MTMR12
ZFR	ZFR
SUB1	SUB1
NPR3	NPR3
TARS	TARS
ADAMTS12	ADAMTS12
RXFP3	RXFP3
SLC45A2	SLC45A2
AMACR	AMACR
C1QTNF3-AMACR	C1QTNF3-AMACR
C1QTNF3	C1QTNF3
RAI14	RAI14
TTC23L	TTC23L
RAD1	RAD1
BRIX1	BRIX1
DNAJC21	DNAJC21
AGXT2	AGXT2
PRLR	PRLR
SPEF2	SPEF2
IL7R	IL7R
CAPSL	CAPSL
UGT3A1	UGT3A1
UGT3A2	UGT3A2
LMBRD2	LMBRD2
SKP2	SKP2
NADK2	NADK2
RANBP3L	RANBP3L
SLC1A3	SLC1A3
NIPBL	NIPBL
CPLANE1	CPLANE1
NUP155	NUP155
WDR70	WDR70
GDNF	GDNF
EGFLAM	EGFLAM
LIFR	LIFR
OSMR	OSMR
RICTOR	RICTOR
FYB1	FYB1
C9	C9
DAB2	DAB2
TTC33	TTC33
PTGER4	PTGER4
PRKAA1	PRKAA1
RPL37	RPL37
CARD6	CARD6
C7	C7
MROH2B	MROH2B
C6	C6
PLCXD3	PLCXD3
OXCT1	OXCT1
C5orf51	C5orf51
FBXO4	FBXO4
GHR	GHR
CCDC152	CCDC152
SELENOP	SELENOP
ANXA2R	ANXA2R
ZNF131	ZNF131
NIM1K	NIM1K
HMGCS1	HMGCS1
CCL28	CCL28
TMEM267	TMEM267
C5orf34	C5orf34
PAIP1	PAIP1
NNT	NNT
FGF10	FGF10
MRPS30	MRPS30
HCN1	HCN1
EMB	EMB
PARP8	PARP8
ISL1	ISL1
ITGA1	ITGA1
PELO	PELO
ITGA2	ITGA2
MOCS2	MOCS2
FST	FST
NDUFS4	NDUFS4
ARL15	ARL15
HSPB3	HSPB3
SNX18	SNX18
ESM1	ESM1
GZMK	GZMK
GZMA	GZMA
CDC20B	CDC20B
GPX8	GPX8
MCIDAS	MCIDAS
CCNO	CCNO
DHX29	DHX29
MTREX	MTREX
PLPP1	PLPP1
SLC38A9	SLC38A9
DDX4	DDX4
IL31RA	IL31RA
IL6ST	IL6ST
ANKRD55	ANKRD55
C5orf67	C5orf67
MAP3K1	MAP3K1
SETD9	SETD9
MIER3	MIER3
GPBP1	GPBP1
ACTBL2	ACTBL2
PLK2	PLK2
GAPT	GAPT
RAB3C	RAB3C
PDE4D	PDE4D
DEPDC1B	DEPDC1B
ELOVL7	ELOVL7
ERCC8	ERCC8
NDUFAF2	NDUFAF2
SMIM15	SMIM15
ZSWIM6	ZSWIM6
KIF2A	KIF2A
DIMT1	DIMT1
IPO11	IPO11
LRRC70	LRRC70
HTR1A	HTR1A
RNF180	RNF180
RGS7BP	RGS7BP
SHISAL2B	SHISAL2B
SREK1IP1	SREK1IP1
CWC27	CWC27
ADAMTS6	ADAMTS6
CENPK	CENPK
PPWD1	PPWD1
TRIM23	TRIM23
TRAPPC13	TRAPPC13
SHLD3	SHLD3
SGTB	SGTB
NLN	NLN
ERBIN	ERBIN
SREK1	SREK1
MAST4	MAST4
CD180	CD180
PIK3R1	PIK3R1
SLC30A5	SLC30A5
CCNB1	CCNB1
CENPH	CENPH
MRPS36	MRPS36
CDK7	CDK7
CCDC125	CCDC125
AK6	AK6
TAF9	TAF9
RAD17	RAD17
MARVELD2	MARVELD2
OCLN	OCLN
GTF2H2C	GTF2H2C
SERF1B	SERF1B
SMN2	SMN2
SERF1A	SERF1A
SMN1	SMN1
NAIP	NAIP
GTF2H2	GTF2H2
BDP1	BDP1
MCCC2	MCCC2
CARTPT	CARTPT
MAP1B	MAP1B
MRPS27	MRPS27
PTCD2	PTCD2
ZNF366	ZNF366
TNPO1	TNPO1
FCHO2	FCHO2
TMEM171	TMEM171
TMEM174	TMEM174
FOXD1	FOXD1
BTF3	BTF3
ANKRA2	ANKRA2
UTP15	UTP15
ARHGEF28	ARHGEF28
ENC1	ENC1
HEXB	HEXB
GFM2	GFM2
NSA2	NSA2
FAM169A	FAM169A
GCNT4	GCNT4
ANKRD31	ANKRD31
HMGCR	HMGCR
COL4A3BP	COL4A3BP
POLK	POLK
ANKDD1B	ANKDD1B
POC5	POC5
SV2C	SV2C
IQGAP2	IQGAP2
F2RL2	F2RL2
F2R	F2R
F2RL1	F2RL1
S100Z	S100Z
CRHBP	CRHBP
AGGF1	AGGF1
AC008581.2	AC008581.2
ZBED3	ZBED3
AC022414.1	AC022414.1
PDE8B	PDE8B
WDR41	WDR41
OTP	OTP
TBCA	TBCA
AP3B1	AP3B1
SCAMP1	SCAMP1
LHFPL2	LHFPL2
ARSB	ARSB
DMGDH	DMGDH
BHMT2	BHMT2
BHMT	BHMT
JMY	JMY
HOMER1	HOMER1
TENT2	TENT2
CMYA5	CMYA5
MTX3	MTX3
THBS4	THBS4
SERINC5	SERINC5
SPZ1	SPZ1
ZFYVE16	ZFYVE16
FAM151B	FAM151B
ANKRD34B	ANKRD34B
DHFR	DHFR
MSH3	MSH3
RASGRF2	RASGRF2
CKMT2	CKMT2
ZCCHC9	ZCCHC9
ACOT12	ACOT12
SSBP2	SSBP2
ATG10	ATG10
RPS23	RPS23
ATP6AP1L	ATP6AP1L
TMEM167A	TMEM167A
XRCC4	XRCC4
VCAN	VCAN
HAPLN1	HAPLN1
EDIL3	EDIL3
COX7C	COX7C
RASA1	RASA1
